# Distribution stackscore_dist.dat
#
# total bib_ids with non-zero counts = 5257154
# total bib_ids with any usage data = 5257154
# total of all counts = 12149457
#
# col1 = count
# col2 = num_bib_ids
# col3 = fraction of total bib_ids with non-zero counts for this metric
# col4 = fraction of all bib_ids with any usage data
# col5 = example bib_id (prepend: https://newcatalog.library.cornell.edu/catalog/)
2	4686237	0.8914019	0.8914019	-
3	310203	0.0590059	0.0590059	-
4	110616	0.0210410	0.0210410	-
5	51768	0.0098472	0.0098472	-
6	27754	0.0052793	0.0052793	-
7	17472	0.0033235	0.0033235	-
8	11137	0.0021184	0.0021184	-
9	7571	0.0014401	0.0014401	-
10	5657	0.0010761	0.0010761	-
11	4238	0.0008061	0.0008061	-
12	3141	0.0005975	0.0005975	-
13	2556	0.0004862	0.0004862	-
14	2086	0.0003968	0.0003968	-
15	1788	0.0003401	0.0003401	-
16	1370	0.0002606	0.0002606	-
17	1221	0.0002323	0.0002323	-
18	1072	0.0002039	0.0002039	-
19	926	0.0001761	0.0001761	-
20	839	0.0001596	0.0001596	-
21	715	0.0001360	0.0001360	-
22	639	0.0001215	0.0001215	-
23	567	0.0001079	0.0001079	-
24	519	0.0000987	0.0000987	-
25	449	0.0000854	0.0000854	-
26	413	0.0000786	0.0000786	-
27	338	0.0000643	0.0000643	-
28	317	0.0000603	0.0000603	-
29	289	0.0000550	0.0000550	-
30	275	0.0000523	0.0000523	-
31	238	0.0000453	0.0000453	-
32	255	0.0000485	0.0000485	-
33	224	0.0000426	0.0000426	-
34	191	0.0000363	0.0000363	-
35	195	0.0000371	0.0000371	-
36	181	0.0000344	0.0000344	-
37	152	0.0000289	0.0000289	-
38	176	0.0000335	0.0000335	-
39	131	0.0000249	0.0000249	-
40	134	0.0000255	0.0000255	-
41	124	0.0000236	0.0000236	-
42	122	0.0000232	0.0000232	-
43	108	0.0000205	0.0000205	-
44	103	0.0000196	0.0000196	-
45	106	0.0000202	0.0000202	-
46	100	0.0000190	0.0000190	-
47	100	0.0000190	0.0000190	-
48	69	0.0000131	0.0000131	-
49	84	0.0000160	0.0000160	-
50	80	0.0000152	0.0000152	-
51	72	0.0000137	0.0000137	-
52	73	0.0000139	0.0000139	-
53	70	0.0000133	0.0000133	-
54	65	0.0000124	0.0000124	-
55	67	0.0000127	0.0000127	-
56	68	0.0000129	0.0000129	-
57	61	0.0000116	0.0000116	-
58	50	0.0000095	0.0000095	-
59	55	0.0000105	0.0000105	-
60	50	0.0000095	0.0000095	-
61	52	0.0000099	0.0000099	-
62	44	0.0000084	0.0000084	-
63	49	0.0000093	0.0000093	-
64	54	0.0000103	0.0000103	-
65	42	0.0000080	0.0000080	-
66	44	0.0000084	0.0000084	-
67	44	0.0000084	0.0000084	-
68	46	0.0000087	0.0000087	-
69	41	0.0000078	0.0000078	-
70	40	0.0000076	0.0000076	-
71	39	0.0000074	0.0000074	-
72	41	0.0000078	0.0000078	-
73	43	0.0000082	0.0000082	-
74	47	0.0000089	0.0000089	-
75	34	0.0000065	0.0000065	-
76	43	0.0000082	0.0000082	-
77	31	0.0000059	0.0000059	-
78	34	0.0000065	0.0000065	-
79	33	0.0000063	0.0000063	-
80	34	0.0000065	0.0000065	-
81	41	0.0000078	0.0000078	-
82	40	0.0000076	0.0000076	-
83	33	0.0000063	0.0000063	-
84	35	0.0000067	0.0000067	-
85	30	0.0000057	0.0000057	-
86	31	0.0000059	0.0000059	-
87	33	0.0000063	0.0000063	-
88	35	0.0000067	0.0000067	-
89	30	0.0000057	0.0000057	-
90	32	0.0000061	0.0000061	-
91	30	0.0000057	0.0000057	-
92	32	0.0000061	0.0000061	-
93	30	0.0000057	0.0000057	-
94	31	0.0000059	0.0000059	-
95	29	0.0000055	0.0000055	-
96	30	0.0000057	0.0000057	-
97	31	0.0000059	0.0000059	-
98	30	0.0000057	0.0000057	-
99	30	0.0000057	0.0000057	-
100	29	0.0000055	0.0000055	-
