# Distribution stackscore_dist.dat
#
# total bib_ids with non-zero counts = 2345788
# total bib_ids with any usage data = 2345788
# total of all counts = 58181229
#
# col1 = int(count)
# col2 = num_bib_ids
# col3 = fraction of total bib_ids with non-zero counts for this metric
# col4 = fraction of all bib_ids with any usage data
# col5 = example bib_id (prepend: https://newcatalog.library.cornell.edu/catalog/)
2	899209	0.3833292	0.3833292	-
3	95985	0.0409180	0.0409180	-
4	71331	0.0304081	0.0304081	-
5	31100	0.0132578	0.0132578	-
6	31091	0.0132540	0.0132540	-
7	25675	0.0109451	0.0109451	-
8	68151	0.0290525	0.0290525	-
9	17566	0.0074883	0.0074883	-
10	25881	0.0110330	0.0110330	-
11	18957	0.0080813	0.0080813	-
12	19887	0.0084777	0.0084777	-
13	32822	0.0139919	0.0139919	-
14	14270	0.0060832	0.0060832	-
15	15329	0.0065347	0.0065347	-
16	15564	0.0066349	0.0066349	-
17	13733	0.0058543	0.0058543	-
18	13946	0.0059451	0.0059451	-
19	29916	0.0127531	0.0127531	-
20	12459	0.0053112	0.0053112	-
21	16452	0.0070134	0.0070134	-
22	13123	0.0055943	0.0055943	-
23	12506	0.0053313	0.0053313	-
24	13234	0.0056416	0.0056416	-
25	19751	0.0084198	0.0084198	-
26	12778	0.0054472	0.0054472	-
27	12501	0.0053291	0.0053291	-
28	11451	0.0048815	0.0048815	-
29	11316	0.0048240	0.0048240	-
30	20673	0.0088128	0.0088128	-
31	13088	0.0055794	0.0055794	-
32	12015	0.0051219	0.0051219	-
33	10854	0.0046270	0.0046270	-
34	11262	0.0048009	0.0048009	-
35	15788	0.0067304	0.0067304	-
36	12171	0.0051884	0.0051884	-
37	10907	0.0046496	0.0046496	-
38	10640	0.0045358	0.0045358	-
39	16603	0.0070778	0.0070778	-
40	12039	0.0051322	0.0051322	-
41	10795	0.0046019	0.0046019	-
42	10597	0.0045175	0.0045175	-
43	13813	0.0058884	0.0058884	-
44	11234	0.0047890	0.0047890	-
45	10305	0.0043930	0.0043930	-
46	14114	0.0060167	0.0060167	-
47	10801	0.0046044	0.0046044	-
48	10605	0.0045209	0.0045209	-
49	10265	0.0043759	0.0043759	-
50	12791	0.0054528	0.0054528	-
51	10478	0.0044667	0.0044667	-
52	10155	0.0043290	0.0043290	-
53	13021	0.0055508	0.0055508	-
54	10247	0.0043683	0.0043683	-
55	11730	0.0050005	0.0050005	-
56	10300	0.0043908	0.0043908	-
57	9940	0.0042374	0.0042374	-
58	11668	0.0049740	0.0049740	-
59	10192	0.0043448	0.0043448	-
60	11247	0.0047946	0.0047946	-
61	10056	0.0042868	0.0042868	-
62	11122	0.0047413	0.0047413	-
63	10074	0.0042945	0.0042945	-
64	10772	0.0045921	0.0045921	-
65	9888	0.0042152	0.0042152	-
66	10705	0.0045635	0.0045635	-
67	9894	0.0042178	0.0042178	-
68	10505	0.0044782	0.0044782	-
69	9806	0.0041803	0.0041803	-
70	10524	0.0044863	0.0044863	-
71	10336	0.0044062	0.0044062	-
72	10282	0.0043832	0.0043832	-
73	9777	0.0041679	0.0041679	-
74	10146	0.0043252	0.0043252	-
75	10173	0.0043367	0.0043367	-
76	10053	0.0042856	0.0042856	-
77	9997	0.0042617	0.0042617	-
78	9941	0.0042378	0.0042378	-
79	9970	0.0042502	0.0042502	-
80	9895	0.0042182	0.0042182	-
81	10061	0.0042890	0.0042890	-
82	9837	0.0041935	0.0041935	-
83	9819	0.0041858	0.0041858	-
84	9902	0.0042212	0.0042212	-
85	9869	0.0042071	0.0042071	-
86	9813	0.0041832	0.0041832	-
87	9799	0.0041773	0.0041773	-
88	9819	0.0041858	0.0041858	-
89	9742	0.0041530	0.0041530	-
90	9791	0.0041739	0.0041739	-
91	9792	0.0041743	0.0041743	-
92	9746	0.0041547	0.0041547	-
93	9740	0.0041521	0.0041521	-
94	9711	0.0041398	0.0041398	-
95	9705	0.0041372	0.0041372	-
96	9719	0.0041432	0.0041432	-
97	9687	0.0041295	0.0041295	-
98	9683	0.0041278	0.0041278	-
99	9663	0.0041193	0.0041193	-
100	9652	0.0041146	0.0041146	-
